identifier,camp,ano,Time,Status,Jogador,ID_Jogador,Destino,Quantia_Paga
BRA1_2022,BRA1,2022,Goiás EC,Saída,Bruno Mezenga,54044,Água Santa,custo zero
BRA1_2022,BRA1,2022,Goiás EC,Saída,Heron,697401,Atlético-GO,custo zero
BRA1_2022,BRA1,2022,Goiás EC,Saída,Rodrigues,689519,Aparecidense,custo zero
BRA1_2022,BRA1,2022,Goiás EC,Saída,Henrique Lordelo,800848,São Bernardo,custo zero
BRA1_2022,BRA1,2022,Goiás EC,Saída,Nicolas,186408,Ceará,custo zero
BRA1_2022,BRA1,2022,Goiás EC,Saída,Daniel de Pauli,801817,Athletic,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Eduardo Thuram,737098,Aparecidense,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Yan Souto,979629,Vitória,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Da Silva,863104,Londrina,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Alan Stence,1074474,Aparecidense,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Albano,530413,Retrô,Empréstimo
BRA1_2022,BRA1,2022,Goiás EC,Saída,Léo Sena,435213,Sem clube,-
BRA1_2022,BRA1,2022,Goiás EC,Saída,Gabriel Ruggeri,795937,Sem clube,-
BRA1_2022,BRA1,2022,Goiás EC,Saída,Daniel de Pauli,801817,Sem clube,-
BRA1_2022,BRA1,2022,Goiás EC,Saída,Danilo Cardoso,870414,Athletic,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Caio Vinicius,565443,Fluminense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Caetano,625345,Corinthians U20,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Pedro Raul,547443,Kashiwa Reysol,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Dadá Belmonte,546253,Água Santa,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Luan Dias,739218,Água Santa,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Douglas Pelé,868085,Boa Esporte,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Renato Júnior,796726,Água Santa,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Matheus Sales,407654,Coritiba,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Goiás EC,Saída,Sávio,607093,Rio Ave,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Franco Cristaldo,332259,Huracán,"4,00 mi. €"
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Felipe Carballo,394930,Nacional,"3,70 mi. €"
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Pepê,606716,Cuiabá,"1,50 mi. €"
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Nathan,294798,Atlético-MG,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Reinaldo,225617,São Paulo,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Luis Suárez,44352,Nacional,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Fábio,61891,Nantes,?
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,André Henrique,1024605,Hercílio Luz,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Vina,106281,Ceará,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Everton Galdino,458251,Tombense,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Gustavinho,800649,América-MG,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,João Pedro,342024,FC Porto B,-
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Bruno Uvini,147396,Sem clube,-
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Jean Pyerre,351903,Avaí,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Ricardinho,868887,Atlético-GO,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Isaque,627099,Guarani,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Éverton,76120,Ponte Preta,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Wesley Pomba,574774,Caxias,Fim do empréstimo14/04/2023
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Guilherme Guedes,552548,Juventude,Fim do empréstimo17/04/2023
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Elias Manoel,813044,New York,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Darlan,570582,Chapecoense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Mateus Sarará,874853,Avaí,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Guilherme Guedes,552548,Chapecoense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Juninho Capixaba,406676,Fortaleza,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Entrada,Diego Churín,68747,Atlético-GO,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Juninho Capixaba,406676,Bragantino,400 mil €
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Thaciano,392487,Bahia,250 mil €
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Léo Gomes,347016,Atlético-GO,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Phelipe Megiolaro,608218,Vissel Kobe,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Ricardinho,868887,Levski Sofia,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Éverton,76120,Ponte Preta,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Diego Churín,68747,Cerro Porteño,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Fernando Henrique,815673,Cruzeiro,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Matheus Pagliarini,432162,Azuriz,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Isaque,627099,Guarani,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Thiago Santos,346922,Fluminense,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Elkeson,103588,CD Rongcheng,custo zero
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Mateus Sarará,874853,Trofense,?
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Elias Manoel,813044,New York,?
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Wesley Pomba,574774,Coritiba,?
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Pedro Lucas,718208,Ceará,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Guilherme,444920,Fortaleza,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Jáminton Campaz,491553,Rosario Central,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Gazão,869061,Avaí,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Vitinho,625373,Sampaio Corrêa,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Wesley Pomba,574774,Caxias,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Gabriel Silva,983109,Coritiba,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Guilherme Guedes,552548,Juventude,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Guilherme Guedes,552548,Ypiranga-RS,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Guilherme Azevedo,675242,Ypiranga-RS,Empréstimo
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Lucas Leiva,41414,Fim de carreira,-
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Jean Pyerre,351903,Pausa,-
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Edílson,75083,Fim de carreira,-
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Janderson,670940,Corinthians,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Biel,875328,Fluminense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Grêmio FBPA,Saída,Nicolas,442258,Athletico-PR,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Wanderson,236202,Krasnodar,"4,50 mi. €"
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Baralhas,552242,Atlético-GO,900 mil €
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Luiz Adriano,48974,Antalyaspor,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Nicolás Hernández,643750,Athletico-PR,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Campanharo,103674,Kayserispor,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Charles Aránguiz,89701,Leverkusen,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Jean Dias,788362,Caxias,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Gabriel Barros,738507,Ituano,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Rômulo,687359,Athletic,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Gabriel Amaral,1257131,Ceará U20,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Mário Fernandes,102740,Pausa,-
BRA1_2022,BRA1,2022,SC Internacional,Entrada,John Victor,432914,Santos,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Rodrigo Lindoso,186922,Ceará,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Thiago Galhardo,186399,Fortaleza,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Heitor,670969,Cercle Brügge,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Bruno Gomes,703322,Coritiba,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Martín Sarrafiore,505002,Vasco da Gama,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Matheus Cadorini,868060,Coritiba,
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Caio Vidal,815686,Bahia,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Peglow,627227,Atlético-GO,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Vitor Hugo,868073,Figueirense,Fim do empréstimo01/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Entrada,Heitor,670969,Ferroviária,Fim do empréstimo31/03/2023
BRA1_2022,BRA1,2022,SC Internacional,Saída,Caio Vidal,815686,Ludogorets,"1,60 mi. €"
BRA1_2022,BRA1,2022,SC Internacional,Saída,Edenilson,169052,Atlético-MG,"1,20 mi. €"
BRA1_2022,BRA1,2022,SC Internacional,Saída,Bruno Gomes,703322,Coritiba,"1,00 mi. €"
BRA1_2022,BRA1,2022,SC Internacional,Saída,Daniel,530421,San Jose,600 mil €
BRA1_2022,BRA1,2022,SC Internacional,Saída,David,373189,São Paulo,Valor de empréstimo:200 mil €
BRA1_2022,BRA1,2022,SC Internacional,Saída,Braian Romero,357937,Club Tijuana,Valor de empréstimo:198 mil €
BRA1_2022,BRA1,2022,SC Internacional,Saída,Thiago Galhardo,186399,Fortaleza,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Saída,Martín Sarrafiore,505002,Independiente,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Saída,Taison,76028,PAOK,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Saída,Roberto,641457,Avaí,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Saída,Allison,982551,Estoril Sub-23,custo zero
BRA1_2022,BRA1,2022,SC Internacional,Saída,Heitor,670969,Mirassol,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Saída,Vitor Hugo,868073,Vila Nova,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Saída,Heitor,670969,Ferroviária,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Saída,Rodrigo Lindoso,186922,Sem clube,-
BRA1_2022,BRA1,2022,SC Internacional,Saída,Peglow,627227,SK Dnipro-1,Empréstimo
BRA1_2022,BRA1,2022,SC Internacional,Saída,Mikael,642689,Salernitana,Fim do empréstimo31/01/2023
BRA1_2022,BRA1,2022,SC Internacional,Saída,Gustavo Maia,752560,Barça Atlètic,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Saída,Kaique Rocha,633377,UC Sampdoria,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Saída,Liziero,401526,São Paulo,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Saída,Wanderson,236202,Krasnodar,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SC Internacional,Saída,Weverton,580572,Bragantino,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Artur,440658,Bragantino,"8,00 mi. €"
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Richard Ríos,735573,Guarani,"1,38 mi. €"
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Lucas Esteves,688668,Colorado,
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Pedro Bicalho,637808,Santa Clara,Fim do empréstimo06/02/2023
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Carlos Eduardo,363794,Bragantino,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Matheus Fernandes,351892,Athletico-PR,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Victor Luís,234538,Ceará,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Dani Alves,662336,JEF Utd. Chiba,Fim do empréstimo31/01/2023
BRA1_2022,BRA1,2022,SE Palmeiras,Entrada,Lucas Lima,232847,Fortaleza,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Danilo,808509,Nottm Forest,"20,00 mi. €"
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Wesley,674732,Cruzeiro,"3,00 mi. €"
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Benjamín Kuscevic,340840,Coritiba,"1,10 mi. €"
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Lucas Lima,232847,Santos,custo zero
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Gustavo Scarpa,330085,Nottm Forest,custo zero
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Victor Luís,234538,Coritiba,custo zero
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Aníbal Vega,543371,CS Ameliano,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Miguel Merentiel,481367,Boca Juniors,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Matheus Fernandes,351892,Bragantino,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Ruan Ribeiro,1082630,Valmiera,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Vitinho,796742,Vålerenga,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Pedro Bicalho,637808,Vitória,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Fabrício,816133,Novo Hamburgo,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Carlos Eduardo,363794,Estoril,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Lucas Esteves,688668,Fortaleza,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Jorge,345084,Fluminense,Empréstimo
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Dani Alves,662336,Sem clube,-
BRA1_2022,BRA1,2022,SE Palmeiras,Saída,Henri,627214,North Texas SC,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Thiago Borbas,743951,River Plate,"4,80 mi. €"
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Henry Mosquera,975191,Envigado,"2,30 mi. €"
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Lucas Cunha,355496,Gil Vicente,"1,50 mi. €"
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Eduardo Sasha,162883,Atlético-MG,900 mil €
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Ignacio Laquintana,577407,Peñarol,690 mil €
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Juninho Capixaba,406676,Grêmio,400 mil €
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Talisson,1084074,Itapirense,?
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Luan Patrick,658674,Athletico-PR,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Vitinho,670965,Dinamo de Kiev,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Cipriano,994622,Fluminense U23,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Eduardo,564546,Slavia Praga,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Matheus Fernandes,351892,Palmeiras,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Bruno Tubarão,550178,Vasco da Gama,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Robinho,555629,Náutico,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Thonny  Anderson,561214,Ferroviária,Fim do empréstimo18/04/2023
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Thonny  Anderson,561214,Coritiba,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Chrigor Moraes,595168,Inter Limeira,Fim do empréstimo10/04/2023
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Emiliano Martínez,707447,Midtjylland,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Leandrinho,351898,Londrina,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Ytalo,70784,Bahia,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Ytalo,70784,Ferroviária,Fim do empréstimo03/04/2023
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Weverton,580572,Internacional,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Entrada,Chrigor Moraes,595168,Ituano,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Artur,440658,Palmeiras,"8,00 mi. €"
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Emiliano Martínez,707447,Midtjylland,"5,00 mi. €"
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Robinho,555629,CSA,custo zero
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Miguel,662338,Sochi,custo zero
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Bruno Tubarão,550178,Atlético-GO,custo zero
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Weverson,412367,Arouca,custo zero
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Vitinho,1093672,Camboriú,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Thonny  Anderson,561214,ABC,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Gabriel Novaes,649055,Goiás,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Weverton,580572,Ponte Preta,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Thonny  Anderson,561214,Ferroviária,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Douglas Mendes,921863,FC Liefering,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Leandrinho,351898,Maringá,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Ytalo,70784,Sampaio Corrêa,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Ytalo,70784,Ferroviária,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Chrigor Moraes,595168,Inter Limeira,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Vitinho,323944,Juventude,Empréstimo
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Júlio César,28502,Fim de carreira,-
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Hyoran,338861,Atlético-MG,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Ramon,663578,Flamengo,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,RB Bragantino,Saída,Carlos Eduardo,363794,Palmeiras,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Joaquim,860857,Cuiabá,"3,75 mi. €"
BRA1_2022,BRA1,2022,Santos FC,Entrada,Zanocelo,646404,Ferroviária,"2,00 mi. €"
BRA1_2022,BRA1,2022,Santos FC,Entrada,Rodrigo Fernández Cedrés,458047,Guaraní,"1,40 mi. €"
BRA1_2022,BRA1,2022,Santos FC,Entrada,João Lucas,672292,Cuiabá,"1,10 mi. €"
BRA1_2022,BRA1,2022,Santos FC,Entrada,Stiven Mendoza,131101,Ceará,"1,00 mi. €"
BRA1_2022,BRA1,2022,Santos FC,Entrada,Messias,401539,Ceará,500 mil €
BRA1_2022,BRA1,2022,Santos FC,Entrada,Vladimir,98930,Avaí,custo zero
BRA1_2022,BRA1,2022,Santos FC,Entrada,Dodi,373174,Kashiwa Reysol,custo zero
BRA1_2022,BRA1,2022,Santos FC,Entrada,Alison,167825,Al-Hazem,custo zero
BRA1_2022,BRA1,2022,Santos FC,Entrada,Lucas Lima,232847,Palmeiras,custo zero
BRA1_2022,BRA1,2022,Santos FC,Entrada,Bruno Mezenga,54044,Água Santa,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Entrada,Gabriel Inocêncio,788402,Água Santa,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Entrada,Luan Dias,739218,Água Santa,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Entrada,Daniel Ruiz Rivera,650833,Millonarios,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Entrada,Gabriel Pirani,813107,Cuiabá,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Raniel,349583,Vasco da Gama,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Wagner Leonardo,671572,Cruzeiro,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Guilherme Nunes,401531,ABC,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Luiz Henrique,631275,Novorizontino,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Allanzinho,685768,Joinville,Fim do empréstimo31/03/2023
BRA1_2022,BRA1,2022,Santos FC,Entrada,Romário,241354,Novorizontino,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Anderson Ceará,634815,Santa Cruz,Fim do empréstimo30/04/2023
BRA1_2022,BRA1,2022,Santos FC,Entrada,Jobson,519875,Náutico,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Lucas Lourenço,432169,CSA,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Willian Maranhão,538107,Atlético-GO,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Tailson,646434,Ferroviária,Fim do empréstimo31/03/2023
BRA1_2022,BRA1,2022,Santos FC,Entrada,Allanzinho,685768,Tombense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Entrada,Felippe Cardoso,596067,Vegalta Sendai,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Rwan Cruz,973569,Vasco da Gama,Valor de empréstimo:100 mil €
BRA1_2022,BRA1,2022,Santos FC,Saída,Wagner Leonardo,671572,Portimonense,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Raniel,349583,QD West Coast,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Bryan Angulo,319911,CS Emelec,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Romário,241354,Santo André,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Felippe Cardoso,596067,Casa Pia,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Carlos Sánchez,74373,Peñarol,custo zero
BRA1_2022,BRA1,2022,Santos FC,Saída,Jobson,519875,Al-Kholood,?
BRA1_2022,BRA1,2022,Santos FC,Saída,Guilherme Nunes,401531,Brasil Pelotas,?
BRA1_2022,BRA1,2022,Santos FC,Saída,Tailson,646434,Ferroviária,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Luiz Henrique,631275,Operário-PR,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Willian Maranhão,538107,Ceará,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Allanzinho,685768,Joinville,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Zanocelo,646404,Fortaleza,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Allanzinho,685768,São Bernardo,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Derick,574764,Pouso Alegre,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Gabriel Carabajal,280157,Vasco da Gama,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Lucas Lourenço,432169,Botafogo-SP,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Madson,177845,Athletico-PR,-
BRA1_2022,BRA1,2022,Santos FC,Saída,John Victor,432914,Internacional,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Gabriel Pirani,813107,Fluminense,Empréstimo
BRA1_2022,BRA1,2022,Santos FC,Saída,Zanocelo,646404,Ferroviária,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Bruno Oliveira,795578,Caldense,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Auro,294796,Toronto,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Rodrigo Fernández Cedrés,458047,Guaraní,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Jhojan Julio,390926,LDU Quito,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,Santos FC,Saída,Luan,313106,Corinthians,Fim do empréstimo31/12/2022
BRA1_2022,BRA1,2022,São Paulo FC,Entrada,Gabriel Neves,454181,Nacional,"1,65 mi. €"
BRA1_2022,BRA1,2022,São Paulo FC,Entrada,Wellington Rato,542483,Atlético-GO,900 mil €
BRA1_2022,BRA1,2022,São Paulo FC,Entrada,Rafael,68097,Atlético-MG,900 mil €
